ID,Mass,RT,2-cad4572b1-Sili-1,2-cad4572b1-Sili-2,2-cad4572b1-Sili-3,2-cad4572b1-Sili-4,2-cad4572b1-Sili-6,2-Col-Sili-1,2-Col-Sili-2,2-Col-Sili-3,2-Col-Sili-4,2-Col-Sili-5
4973,708.3561,9.55,366594.0315,437740.8202,207432.009,225878.6754,241209.2744,24933.81515,64583.48178,89941.69187,53063.14383,54900.68414
4974,716.3904,11.61,15206.44774,12375.20834,15131.70258,16963.59727,5594.729634,3217.989362,4079.864529,7792.331101,1,4799.176215
4975,246.1006,5.07,13135.10583,15080.39844,14140.09082,13695.30859,10488.18852,2847.838325,3556.730378,5617.825195,3281.847137,5414.525547
4976,196.1462,10.15,2114.245037,3722.268165,2713.593366,1,1780.023926,1,1,1,1,1
4977,436.2586,15.21,34442.08742,46762.23043,31209.99965,32887.46954,18605.3162,2512.479495,2777.587993,1,1962.577849,1781.576283
4978,900.4549,12.95,16726.14368,20357.86671,12752.75845,9459.854568,13371.74487,5814.411593,6418.966636,5289.997949,4330.449603,5434.192766
4979,495.0858,4.51,1837.854836,1792.837921,2693.976123,1,3255.990696,12615.99637,15111.49776,14944.41074,12486.90853,14323.70764
4980,496.216,4.09,16325.28138,18349.99725,18792.2492,19513.21837,16651.15314,2409.242715,3914.604406,5481.144691,2273.801131,5550.789387
4981,420.1989,5.59,99501.33385,97230.25124,106589.4517,102563.1361,100292.0178,5329.972044,6635.637627,4963.356031,7041.440419,4788.410469
4982,878.4393,3.69,1,1,1,1,1,22501.40625,17973.91797,20270.25977,23970.06641,22547.76953
4983,386.1573,4.6,14740.50046,13463.75633,19864.93294,13974.48304,19472.80033,3386.568144,2830.120748,3188.211534,3506.451558,1
4984,888.4625,12.61,92071.43918,77840.44244,99676.39548,58502.40601,19335.70384,8204.182579,8384.821949,9392.761569,7353.26303,11039.47943
4985,706.2669,5.3,36941.01314,32301.54202,30739.39823,37760.28005,34942.36701,2763.286633,2783.524936,2012.549708,3683.21132,5082.161133
4986,302.1267,6.18,52319.02212,58664.88159,56706.28271,64914.3642,45802.37132,6440.9816,7050.154146,4981.924274,5818.450982,4581.630859
4987,476.2251,5.57,1,1,1,1,1,1,5226.370882,1,1,4445.047706
4988,450.2381,10.27,14622.55428,397403.0719,21508.07618,29222.76686,15125.14278,3765.753809,3989.958783,2461.068157,5432.254702,10558.98665
4989,488.2618,9.39,12631.02505,14350.87939,15397.10708,12678.84761,13520.66864,3757.404753,3643.693245,1,3248.888927,2754.701836
4990,336.1419,1.93,13382.88322,12747.64169,11545.38088,12055.38267,11315.52274,5639.824219,5257.726074,5827.831055,5311.068943,5215.579362
4991,486.0745,5.32,33030.3124,33662.44048,38159.63336,26133.49223,32758.20376,77253.35677,84635.24848,84122.91593,84147.72497,85097.9669
4992,476.253,12.29,65905.57047,76871.37253,29547.43601,20093.50627,31806.50565,137131.8736,118789.948,97200.46204,129798.5701,121962.3945
4993,873.4717,11.7,15506.94353,20058.13063,18036.11157,16853.99036,19869.77412,6796.283125,7721.109616,10784.53063,8209.741987,9184.895276
4994,1035.568,11.44,16818.25948,19359.12701,10196.24097,18892.18066,21813.5529,3777.572259,9325.128013,6841.413678,5021.937324,6683.869303
4995,862.4813,12.28,12815.66555,13160.13875,15863.53072,13504.26476,25793.95078,5344.548584,12722.4516,12191.71762,10284.01735,8720.570801
4996,358.0657,3.81,6153.096463,3936.957414,5561.963963,3497.725903,6230.823648,16317.68103,17602.57532,17128.86854,16970.37426,21792.87437
4997,224.1047,5.73,1,1,1,1,1,2784.385418,2369.523749,1942.783138,2828.425968,3032.598502
4998,623.0679,3.14,17574.86425,22222.51317,1,14945.60437,21672.20442,3949.030756,4341.871078,4802.90984,3715.141821,4342.814984
4999,618.2676,4.58,3569.880005,3093.634034,3500.058064,3342.465337,4560.134064,3363.227563,1,2750.056843,2417.648944,2036.50972
5000,556.1829,6.36,14148.92511,15390.53976,18643.89239,14686.88738,15830.58754,7202.389974,8158.090894,7809.115316,7002.106297,7883.526778
5001,834.4753,11.69,12271.74022,36276.10481,29881.19229,1,13413.35932,3360.238569,1,5374.924314,1,1
5002,468.2354,9.47,16696.91593,16889.45814,13032.42142,17784.51887,15059.10809,2722.366245,2794.416533,2847.943706,3133.267237,2492.810407
5003,129.9394,5.83,5354.318583,6133.223145,4783.133301,4733.625488,2587.813965,1,1287.180176,2862.32373,1028.30127,3370.618408
5004,222.0738,1.52,17127.54744,17912.13662,15613.52479,18621.90616,17498.81607,3019.944775,2803.284769,2750.716287,2951.758062,3104.077393
5005,576.3138,10.72,14762.82332,15166.50682,15881.84734,16738.18946,18431.97368,1,1335.960796,4220.796024,1795.406651,2683.117026
5006,914.1706,3.04,8737.500134,9198.308932,12838.75879,6992.881916,10772.47615,81153.69347,86384.69632,78785.51887,86513.13292,92060.66343
5007,406.1833,4.02,13593.97804,15120.00321,13601.75243,15586.29754,12032.43315,7016.223777,5502.217796,5091.555391,6740.798994,6441.560528
5008,210.1254,11.35,2562.703912,5726.021133,5602.035566,3770.337372,2537.499036,1,1338.290527,1609.575562,1188.060669,1
5009,361.0786,1.27,16169.85742,18161.15064,17782.75858,16824.54918,9840.709961,1,1,3158.513099,1118.859619,1280.753174
5010,426.118,0.94,14540.27405,16003.45316,15081.17578,11113.03302,11949.16469,5246.739746,5486.081543,5884.278809,5551.82373,5729.109375
5011,926.2106,5.35,4428.523979,4162.637015,5701.243177,3893.126186,5132.157166,21875.49561,22227.2953,22896.06311,20003.28548,23008.32197
5012,519.1733,4.23,31073.38507,29580.96501,35906.38857,29444.25101,36207.34364,6586.833125,6135.369822,8125.151951,6124.870137,6906.944397
5013,374.1936,6.49,23691.49896,24806.95912,25239.89016,27404.53353,25004.42284,1,1,1,1,3215.14121
5014,828.4139,10.7,22053.4944,13102.06834,20455.42519,24409.21752,9335.002522,4167.67209,4379.365522,9676.396501,4690.484326,8677.571377
5015,390.1131,4.21,15511.91238,15146.369,17190.25149,16706.97037,16636.68762,7025.128723,7171.843976,7388.945903,8727.95112,8658.523
5016,377.0446,0.99,2488.372175,2320.767243,5131.091797,3473.532227,2887.882963,21349.6435,22529.51656,16625.42819,22563.20218,12821.35336
5017,260.1371,2.54,12773.44575,19484.81634,15636.22708,14468.32408,8881.684934,2056.922427,1040.130615,1,1,1461.441754
5018,670.3469,13.48,16120.82658,31236.99213,13527.23843,17342.46258,9055.902918,3348.377639,3608.416847,4548.059982,4948.814819,5736.926572
5019,900.5065,11.62,24988.77611,24309.13516,26847.78014,24370.21959,25076.11402,6463.696636,10103.07428,5899.520107,9260.048652,6378.159345
5020,505.3162,12.34,2298.525391,2756.188965,1960.972168,2806.640274,2449.256836,7266.636555,5869.048828,5564.1875,5516.98777,5264.416504
5021,271.2146,12.72,11300.41504,73736.16406,9211.210938,11008.42188,4036.448975,2995.232422,2267.197021,2740.014893,2802.044189,2018.803101
5022,942.2457,3.45,49683.2192,53073.18061,59145.1832,40347.36143,54352.30334,7856.541752,6620.816827,6335.176979,6943.982902,6103.859718
5023,478.147,4.06,5007.021123,3822.581625,3580.735297,5931.144809,7858.872049,6654.474382,6205.478018,7052.273395,5717.734627,6829.454955
5024,552.288,12.42,22316.89611,15816.06982,19425.34137,20015.50849,19835.23146,11059.79018,7607.756836,8710.684731,11050.47018,8752.533825
5025,1017.7541,5.93,11606.7248,8191.489746,9006.094727,9125.544922,13253.83493,6713.026255,5990.482422,5542.068359,5705.415178,5745.223145
5026,342.1096,4.94,8619.956195,7458.525312,7657.700427,7952.308447,8050.349563,11687.36583,11083.4446,10909.58303,10273.92121,10807.65659
5027,109.0285,3.3,6237.238968,6381.086471,7610.978471,4543.278513,6587.676111,1,1422.410033,1,1351.172853,1
5028,483.1991,5.77,14194.18721,12705.16623,15777.48168,12712.63537,11680.62903,1186.025391,1580.51977,1170.047852,1632.748901,2803.515326
5029,368.1597,4.53,15411.07085,16723.49202,17046.33726,17853.62925,18672.98525,2248.779007,2893.326963,2851.631608,2760.387023,2728.493057
5030,638.3297,10.8,11424.91087,6399.272045,5491.736523,10627.47396,11657.58312,3273.786071,4799.108019,7497.460262,3324.252295,7341.962838
5031,258.0352,1.41,5704.196289,6980.915039,7672.104004,7166.623535,5303.220703,1,1,12108.92188,1,10766.74219
5032,151.9874,12.6,1220.485229,1,1,1183.240845,1,1,1,1,1,1
5033,890.3408,4.25,19841.28516,20044.17739,22490.3067,19236.14329,23203.94304,6740.646523,7177.327287,6541.754928,6719.797011,7448.200203
5034,558.1393,6.36,10201.11319,11696.64837,10674.38917,11953.8974,14518.19097,2111.950117,3108.919236,2569.25856,1816.345692,2226.759156
5035,442.1964,3.4,14718.96043,13416.25877,14742.58084,13735.97572,13904.33431,5478.278011,4082.63075,5993.372323,4240.123995,5833.668849
5036,599.2867,8.13,21859.60349,18150.18627,18149.6901,25665.25766,18964.23795,4746.931685,4991.217751,4477.463825,4220.048134,4188.313627
5037,478.2809,9.01,13672.23722,16923.30686,15230.30127,11642.86856,15381.06154,1,1,1620.424037,1,1067.149186
5038,588.1896,2.16,29326.98512,24630.74969,29863.23879,24157.32108,29490.8643,2811.770147,3867.689941,3086.470097,2349.65492,3553.012644
5039,365.132,2.12,163683.8796,141590.7989,172752.0358,162931.9585,166535.3677,13835.13465,13971.73032,14665.84013,13967.59394,15877.25154
5040,784.3868,11.16,11981.88221,22238.51713,24641.95999,24362.28121,31193.95898,4366.351524,3737.114491,11480.78244,3701.9361,9052.052347
5041,500.0714,4.78,1,1,1,1,1,12259.25709,12147.80678,9295.789924,10712.26775,10302.64288
5042,961.4877,12.2,9626.596286,14035.2593,14276.54496,11466.00087,12547.93647,3510.857938,10141.47812,9248.27271,6667.218622,7070.822263
5043,580.0626,2.2,12986.46582,13883.44603,14711.39648,15168.62305,12556.32031,1728.291165,2333.814453,4475.850432,1,2081.457903
5044,250.1053,2.15,35646.11554,30302.64483,32025.34587,31135.49115,33846.71028,3421.017592,5144.355957,4430.168457,4142.887978,5237.249554
5045,418.183,5.34,59454.58938,48432.44709,67774.46139,75043.37919,77145.08965,2048.313934,2644.61061,2985.358399,2764.309065,2144.601901
5046,456.2832,6.28,13950.47047,12877.3658,12466.6102,13028.14291,11376.14453,2228.916992,3194.819336,3189.57666,2518.41666,2925.497803
5047,980.2779,3.78,79800.97188,96305.94825,78837.68082,88777.45286,83802.78316,1809.650418,2673.57076,3278.537774,2756.793905,2790.242539
5048,788.4468,12.64,1,1,18486.94798,22400.06365,25233.77965,1,7528.123535,16751.17139,9188.678477,12702.24133
5049,942.4811,11.78,58221.55827,6869.513372,49496.54233,54703.11124,34849.23964,1,3927.396602,8467.025262,1,8269.469533
5050,570.1502,5.45,5553.213593,5161.550208,7524.116499,3091.100423,5789.738324,8311.054269,11658.9425,12799.56208,11118.33543,11922.65088
5051,980.277,4.42,17464.33797,25086.68355,19218.98579,21839.23403,17210.35473,2409.65287,5151.250796,2311.177984,5161.736878,4364.07244
5052,666.3607,11.62,15405.54587,8198.633136,13932.93415,17676.42116,16260.76778,2572.560492,3188.513577,5317.397239,3082.291952,4808.939
5053,145.9164,4.79,4234.629395,4124.70752,5526.395996,4490.912598,1688.349609,1961.359131,3970.400879,12200.49361,4204.225586,8468.322081
5054,812.5024,19.41,8575.967204,9509.71493,8565.723424,10193.72831,10821.03032,23140.27843,26092.13972,18246.11659,18190.75451,17373.55217
5055,626.3658,11.15,17301.09751,14824.72321,24327.46787,20966.00831,15537.64645,2334.502441,2557.644531,4914.487771,2245.471845,2535.919174
5056,659.1474,4.8,18517.13772,15184.80129,21284.55879,14349.7123,12453.66522,1,4244.162374,1,1,1
5057,474.2095,4.44,13508.6319,15886.18152,14750.28637,14161.93752,17323.36134,4520.9321,5246.641001,7146.505974,4671.809937,5379.418648
5058,640.1613,4.72,229052.7108,224370.8524,3754.113906,4730.439478,224399.6196,470606.9195,498601.0329,475591.1013,480640.7698,465586.4209
5059,870.1741,3,4034.532129,3752.379024,4646.353387,4183.086036,4530.786579,17326.28139,18495.58736,16385.44503,15763.74305,16751.41964
5060,842.4656,10.07,22112.75544,20715.59524,15670.03531,11861.9571,16312.47152,1,3348.753827,4582.311799,3053.82063,4247.33533
5061,544.1423,4.81,19433.72788,20656.90852,16391.88671,20563.18177,18043.236,1873.70681,2606.806148,2986.187346,2493.292297,3177.868938
5062,362.1476,4.09,13796.33383,11326.4208,10390.95065,12562.58488,17050.51262,4052.440774,4290.867552,6725.687064,4572.833569,4511.000992
5063,577.3092,12.42,23423.36271,18147.98746,20792.91147,22656.59832,19804.11884,9195.158203,6131.692138,7117.12035,7439.12207,8808.404297
5064,649.0494,2.55,3347.806885,2847.988281,4178.901367,4107.637695,5876.84082,19155.64844,13366.87891,22831.84338,16031.78411,16645.53906
5065,466.2332,9.35,61218.92674,96796.45172,8732.489141,12702.93359,40575.45227,1949.87133,2621.704389,5104.40324,2526.471356,2500.976149
5066,528.2934,10.38,83990.51025,115679.9699,119829.9971,81557.23301,103507.3154,3859.083282,4541.270067,45534.06405,6247.16883,20693.40628
5067,776.4703,15.73,6066.506484,9606.627522,1,1,1,7999.085031,35076.3527,48767.12515,19060.19356,13059.83021
5068,519.1943,6.14,20858.22928,22966.8566,17597.93596,20818.74897,16493.58707,4786.806894,3943.418694,3386.401866,4637.422818,4278.717593
5069,980.5324,13.25,22955.54112,12886.75417,8810.031807,13184.62929,11619.13767,4527.277448,6080.123634,6291.379196,4845.570008,7682.000895
5070,591.2887,9.56,44758.74697,46824.51883,41199.86331,57513.11434,39413.10394,1,1,1,1247.126499,3745.851772
5071,854.5374,15,14248.92005,14667.59335,12510.8542,17688.93714,29793.04244,5094.190215,1,8912.527862,7194.560803,6787.21339
5072,486.1772,3.83,17395.46756,18127.52253,12935.71748,14886.91353,18433.04496,8939.700108,8721.7704,8348.947527,7857.822222,7931.506078
5073,418.0498,0.81,13481.27637,9862.119141,8991.055664,15160.21484,10762.80048,2104.51709,2806.486237,3706.481689,2040.077611,2725.640381
5074,414.1179,0.99,16041.81133,13604.72915,10788.99735,11957.46885,11193.74917,1905.529875,2228.625792,1507.979587,1822.617812,2218.660645
5075,324.2297,12.6,11595.27037,10092.1381,12968.17512,10815.00774,7224.426588,2650.40332,2271.730713,4975.844955,1319.648535,3102.890387
5076,612.2905,9.61,11358.30765,11519.73104,9542.622714,11734.59034,9747.617214,2129.438232,2616.687988,3776.000249,1933.634521,2629.453125
5077,472.2301,5.64,29157.96448,31825.20821,30955.86954,28725.79959,32208.67476,7436.76121,6522.361246,7306.241491,6187.757283,6032.475367
5078,740.1461,3.75,23331.89676,13845.98432,16484.72871,17008.68219,19624.32084,2180.991859,2644.055697,2650.278023,3346.8339,3309.27004
5079,390.1886,5.47,17037.20656,17402.39297,18461.78987,16846.34667,19081.00599,2975.940704,3066.545767,3046.734728,3164.583557,3259.500668
5080,778.1905,4.44,22730.6207,18905.6214,17920.13714,16186.89883,19544.83852,8111.526675,9962.502242,10443.73752,9790.635424,12175.83717
5081,209.0448,4.88,12077.1905,11577.49026,12140.59138,12046.53798,9681.31366,1990.227575,2293.438379,6549.417803,1768.062844,4390.32477
5082,848.4939,14.66,61379.75387,13610.90224,89166.63753,85667.79547,43389.11611,11322.80719,1,1,1,18110.32592
5083,222.0738,5.6,10922.75949,10546.45337,9610.811607,10506.35488,10911.08653,6330.943207,5411.149631,5445.746912,4499.80514,5131.439439
5084,684.363,14.57,30927.6363,35250.51747,11742.55829,5549.813651,8713.098031,2685.882818,11467.92337,9674.393064,9106.775699,6688.142736
5085,649.1631,4.21,17162.48881,24973.05525,13019.92781,18787.47382,19894.48837,1,1,1,1,1
5086,1026.5362,12.38,36617.33976,57524.97349,47662.83203,24251.63481,37933.22593,1,5744.292675,19655.42801,1,8329.712668
5087,462.2826,8.69,5417.08409,8922.66024,14038.64653,11003.17082,8619.592437,1205.078735,1,1643.933109,1053.579102,1273.373047
5088,466.1103,3.05,2984.50127,4284.175208,4809.639966,1,1,10985.18985,8349.67832,18252.86931,15094.15901,20596.82713
5089,402.1425,6.91,14953.39877,19183.25756,13961.58066,14296.54778,15023.91248,6331.548051,5349.234045,4813.90396,4591.484279,4606.59399
5090,804.3388,9.41,18223.41961,25315.85812,20955.13117,22814.44565,21147.56217,2219.173078,3304.657866,7262.069488,3391.40338,4620.229803
5091,500.2252,7.25,16997.08702,16208.169,12403.60951,14845.56436,11942.58699,3667.91318,2907.780158,3263.262697,2921.435361,3224.605803
5092,953.1366,3.72,21506.4378,57005.41464,27945.42019,24133.57757,11858.69056,1698.590367,2033.948146,2069.220389,1,1
5093,720.4437,15.4,1,16044.79618,4231.238242,5802.030299,4345.045225,2596.425781,4622.142073,4518.487306,4389.015048,3736.187245
5094,818.4794,13.33,85840.95341,33031.54597,30886.54091,68365.60475,112119.7564,5970.488901,1,33432.06313,14807.94952,19478.29188
5095,292.0922,4.81,7477.390632,6519.334484,5484.265805,6082.136809,4659.391004,10342.41394,8235.871696,6786.755691,9474.491143,8687.131531
5096,478.2328,10.88,33203.38179,47603.04784,36005.40827,20156.59333,27676.25052,1,1820.51657,4833.331022,2565.050476,2765.933306
5097,654.3969,11.77,30516.1668,27446.04338,40587.58875,40246.61969,27352.0245,1,1,6141.354005,2333.913054,3941.606907
5098,168.0187,13.47,1574.488515,1958.648406,1786.886492,1,1721.143401,2216.674072,1,1,1675.047738,1
5099,622.2824,12.31,4789.610718,4760.101846,4866.761543,3523.012705,3172.570908,1,5958.773488,6479.309392,1,1
5100,674.1687,2.84,19910.21328,19448.49477,21377.93614,17957.88454,20773.52684,8201.764765,8963.123221,6971.659576,9737.197509,9213.826516
5101,294.2194,13.43,17081.77859,93875.17929,20074.82907,24354.1924,34258.54482,4292.527092,4323.202387,27810.20451,3486.061376,5294.428168
5102,578.1634,4.71,1699818.542,1591935.281,1558773.106,1583817.103,1714146.187,1914836.274,128549.72,2057212.124,2083756.733,167453.7421
5103,465.0791,0.94,4358.285776,3980.877517,5087.177746,3290.177317,4696.016327,14606.46525,13074.84979,9699.417618,15464.67613,10876.3944
5104,232.0945,2.49,15201.3368,16120.22237,14059.58378,13562.0733,11528.08552,4840.128122,4627.518385,6264.484612,4836.386515,5189.114599
5105,586.2255,3.84,14033.38884,15141.22038,21813.98711,16468.90978,20369.6616,1,2416.596585,1,2202.884233,1
5106,594.1357,3.24,1,22750.70201,45018.22561,16515.04102,52829.17445,1,62841.96233,258495.438,61343.12587,114832.8142
5107,296.1105,2.17,13318.25015,10659.87465,10386.9536,9917.591927,10558.64709,4029.587549,4071.976511,5049.933952,5134.752441,3573.434876
5108,346.2116,14.97,2864.584717,3163.30249,3093.736328,2352.174805,5968.043457,3460.796143,2361.369873,1787.607404,2171.783936,2209.612061
5109,670.3836,15.36,31344.95648,29980.98042,29947.25482,11123.64881,3752.317418,3034.816213,2881.005251,5556.526369,3767.569353,7501.7809
5110,360.2142,4.11,32104.04195,41554.50774,39945.81701,39392.78406,36078.69424,1578.101821,1,1,1711.596509,1496.12702
5111,390.1895,6.05,1,1,1,1,9702.737911,1,3506.650491,3612.132212,3957.784983,1
5112,386.1702,6.73,11565.9729,14541.84602,14577.01403,10842.59031,13941.31467,4189.418235,1,1,2711.85741,1950.086536
5113,374.1574,3.72,96917.33634,88417.69149,112522.0417,94966.6092,121813.1463,2224.944824,1378.584443,2017.774902,2001.365065,2393.282658
5114,304.058,3.79,6808.935224,6329.071365,9641.472126,4973.641164,6964.649408,37499.21006,41950.76453,42534.42466,36562.36812,40234.58302
5115,480.2489,9.59,163103.9398,199797.5902,180441.9149,131416.1069,165346.4878,5825.070963,4572.076962,5510.537509,7727.733473,9520.483395
5116,564.2696,9.57,35833.42072,36395.41845,39300.13403,37397.64936,42659.63638,1,3469.571716,16465.92562,3892.582466,10716.79573
5117,458.2989,6.79,14640.74777,15474.26164,14210.16846,15750.53223,11997.13477,6682.366211,7511.183594,6836.449707,5343.491211,5819.074219
5118,420.1991,6.5,81004.75537,74827.63168,85258.84091,85902.69691,71127.19776,5936.246335,9017.248206,6380.567703,6600.042385,6395.410223
5119,927.3461,11.15,8687.612907,6854.503866,10322.56988,10332.86617,12620.43551,22459.60424,16073.02495,14500.43288,20736.84691,19246.42416
5120,596.3032,4.13,2666.917608,3112.174901,2955.083171,2252.094433,3136.318015,16925.55932,18145.56646,19789.21823,16873.38896,20113.72038
5121,304.0698,0.82,12985.64981,10713.42647,8793.153184,15759.0508,11459.91348,2471.196153,2228.772641,1,1922.298916,2057.81533
5122,897.4709,13.57,22735.60973,26471.32322,21024.76459,22948.48475,35165.03425,3694.629278,7409.811747,8879.688577,1,1
5123,358.1385,4.8,15744.80636,17081.17018,16801.97801,15337.4337,15099.25669,6674.071217,5847.831235,5924.986753,7352.641875,6151.74211
5124,276.2088,10.98,1,1,1,1,1175.582787,1,1,1,1,1
5125,554.2487,7,23121.25757,26386.20449,19088.26951,30546.00811,21586.5804,1,1577.816911,5667.866799,1563.59938,4070.084968
5126,313.0619,3.97,9057.731873,10195.54851,13938.80078,9687.547852,12265.46582,1679.981323,1039.940918,1345.935303,1242.040894,1336.780029
5127,435.0326,1.23,2253.489746,2520.645264,2872.087891,2404.169678,3128.374268,12741.42397,12782.12712,11031.53317,14480.35473,11868.41673
5128,296.1106,1.31,22629.30932,18297.06097,15645.55392,18859.90295,17687.88033,4338.161133,4386.329932,5524.575558,4763.83252,4688.391671
5129,332.095,3.48,13152.44406,12370.2058,15638.73069,13149.61393,15057.3634,1,1,1,1,1
